# neig  =     1024
# vol   =  0.169793280E+05
# nspin, nspinor, nkpt, ncb, nvb =        1       1      64       4       4
#   ik    ic    iv    is         ec (eV)         ev (eV)        eig (eV)   abs(dipole)^2      Re(dipole)      Im(dipole)
     3     3     2     1  0.96929378E+01  0.38435544E+01  0.58493833E+01  0.38153806E+01 -0.12413838E+01 -0.15080938E+01
     3     3     3     1  0.96929378E+01 -0.25873000E+01  0.12280238E+02  0.11690183E-05 -0.10367994E-02 -0.30670059E-03
     3     3     4     1  0.96929378E+01 -0.55773314E+01  0.15270269E+02  0.43412547E-01 -0.12908796E+00 -0.16355075E+00
     3     4     1     1  0.14035524E+02  0.38436671E+01  0.10191856E+02  0.45796630E-10 -0.20476818E-05 -0.64500876E-05
     3     4     2     1  0.14035524E+02  0.38435544E+01  0.10191969E+02  0.97338803E-05 -0.84331922E-03 -0.30037798E-02
     3     4     3     1  0.14035524E+02 -0.25873000E+01  0.16622824E+02  0.16015006E-02 -0.30617286E-01 -0.25769797E-01
     3     4     4     1  0.14035524E+02 -0.55773314E+01  0.19612855E+02  0.60219007E-07 -0.61288884E-04 -0.23761877E-03
     4     1     1     1  0.82970112E+01  0.43530560E+01  0.39439552E+01  0.27674217E+02  0.11434246E+01 -0.51348609E+01
     4     1     2     1  0.82970112E+01  0.43450826E+01  0.39519285E+01  0.53639674E-07  0.22232071E-03  0.64908986E-04
     4     1     3     1  0.82970112E+01  0.88389566E+00  0.74131155E+01  0.29298705E-01  0.15719794E+00  0.67731181E-01
     4     1     4     1  0.82970112E+01 -0.73382402E+01  0.15635251E+02  0.64447883E-02  0.73624742E-01  0.32002900E-01
     4     2     1     1  0.98840408E+01  0.43530560E+01  0.55309848E+01  0.13791095E+01  0.69302261E+00 -0.94806601E+00
     4     2     2     1  0.98840408E+01  0.43450826E+01  0.55389582E+01  0.42489819E+01  0.19698837E+01  0.60707499E+00
     4     2     3     1  0.98840408E+01  0.88389566E+00  0.90001452E+01  0.21593792E-03  0.10000461E-01  0.10767019E-01
     4     2     4     1  0.98840408E+01 -0.73382402E+01  0.17222281E+02  0.10244724E-01  0.68638241E-01  0.74387604E-01
     4     3     1     1  0.98858066E+01  0.43530560E+01  0.55327506E+01  0.42908725E+01 -0.17338094E+01  0.11334802E+01
     4     3     2     1  0.98858066E+01  0.43450826E+01  0.55407240E+01  0.13656768E+01  0.92366326E+00  0.71590708E+00
     4     3     3     1  0.98858066E+01  0.88389566E+00  0.90019110E+01  0.67146980E-03 -0.98784775E-02 -0.23955907E-01
     4     3     4     1  0.98858066E+01 -0.73382402E+01  0.17224047E+02  0.31855943E-01 -0.67039658E-01 -0.16541350E+00
     4     4     1     1  0.13565343E+02  0.43530560E+01  0.92122871E+01  0.24634970E+00 -0.34398015E+00  0.35780911E+00
     4     4     2     1  0.13565343E+02  0.43450826E+01  0.92202605E+01  0.98332535E-10 -0.16037223E-05 -0.97857350E-05
     4     4     3     1  0.13565343E+02  0.88389566E+00  0.12681447E+02  0.36903228E-01  0.11089548E+00  0.15686115E+00
     4     4     4     1  0.13565343E+02 -0.73382402E+01  0.20903583E+02  0.21429918E-03  0.82607318E-02  0.12085508E-01
     5     1     1     1  0.82981714E+01  0.43522206E+01  0.39459508E+01  0.15762288E-06 -0.39686202E-03 -0.11109154E-04
     5     1     2     1  0.82981714E+01  0.43459498E+01  0.39522216E+01  0.27545611E+02  0.45914057E+01 -0.25425587E+01
     5     1     3     1  0.82981714E+01  0.88528805E+00  0.74128833E+01  0.26455742E-01 -0.64493067E-01  0.14931974E+00
     5     1     4     1  0.82981714E+01 -0.73375878E+01  0.15635759E+02  0.65654205E-02  0.67502165E-01 -0.44820511E-01
     5     2     1     1  0.98868354E+01  0.43522206E+01  0.55346148E+01  0.51345256E+01  0.21894565E+01  0.58378563E+00
     5     2     2     1  0.98868354E+01  0.43459498E+01  0.55408856E+01  0.52188641E+00  0.40149749E+00 -0.60057154E+00
     5     2     3     1  0.98868354E+01  0.88528805E+00  0.90015473E+01  0.66247477E-04  0.44697191E-03  0.81269732E-02
     5     2     4     1  0.98868354E+01 -0.73375878E+01  0.17224423E+02  0.39086674E-02  0.30663463E-01 -0.54483204E-01
     5     3     1     1  0.98780258E+01  0.43522206E+01  0.55258052E+01  0.52534805E+00 -0.70719730E+00 -0.15880814E+00
     5     3     2     1  0.98780258E+01  0.43459498E+01  0.55320760E+01  0.51007795E+01  0.11809557E+01 -0.19251294E+01
     5     3     3     1  0.98780258E+01  0.88528805E+00  0.89927377E+01  0.64760474E-03  0.27320599E-02  0.25301000E-01
     5     3     4     1  0.98780258E+01 -0.73375878E+01  0.17215614E+02  0.38216576E-01  0.88794294E-01 -0.17416128E+00
     5     4     1     1  0.13555034E+02  0.43522206E+01  0.92028139E+01  0.31140439E-08  0.16796738E-04  0.53215726E-04
     5     4     2     1  0.13555034E+02  0.43459498E+01  0.92090847E+01  0.24218337E+00 -0.21612878E+00 -0.44212183E+00
     5     4     3     1  0.13555034E+02  0.88528805E+00  0.12669746E+02  0.36654659E-01 -0.17156645E+00 -0.84968304E-01
     5     4     4     1  0.13555034E+02 -0.73375878E+01  0.20892622E+02  0.22092929E-03  0.73991508E-02  0.12891154E-01
     6     1     1     1  0.72196315E+01  0.31154543E+01  0.41041773E+01  0.94401140E-06  0.37013836E-03 -0.89833679E-03
     6     1     2     1  0.72196315E+01  0.31146446E+01  0.41049870E+01  0.14444056E+02  0.35990914E+01 -0.12209000E+01
     6     1     3     1  0.72196315E+01  0.13629358E+01  0.58566957E+01  0.17271513E-03  0.86198967E-02 -0.99203081E-02
     6     1     4     1  0.72196315E+01 -0.70140441E+01  0.14233676E+02  0.46994028E-01  0.20009855E+00 -0.83394226E-01
     6     2     1     1  0.93818631E+01  0.31154543E+01  0.62664088E+01  0.23444917E-06  0.13788358E-03 -0.46415222E-03
     6     2     2     1  0.93818631E+01  0.31146446E+01  0.62672186E+01  0.40518231E+01  0.16301946E+01 -0.11808001E+01
     6     2     3     1  0.93818631E+01  0.13629358E+01  0.80189273E+01  0.35294965E+00 -0.21142860E+00  0.55520051E+00
     6     2     4     1  0.93818631E+01 -0.70140441E+01  0.16395907E+02  0.84332200E-07  0.44629412E-04 -0.28695020E-03
     6     3     1     1  0.12307957E+02  0.31154543E+01  0.91925032E+01  0.10925865E+00 -0.30582462E+00 -0.12541909E+00
     6     3     2     1  0.12307957E+02  0.31146446E+01  0.91933129E+01  0.17873028E-01  0.12091483E-01 -0.13314212E+00
     6     3     3     1  0.12307957E+02  0.13629358E+01  0.10945022E+02  0.19793016E-01 -0.66254973E-01 -0.12411001E+00
     6     3     4     1  0.12307957E+02 -0.70140441E+01  0.19322002E+02  0.20651091E-02  0.96281784E-03 -0.45433271E-01
     6     4     1     1  0.12306779E+02  0.31154543E+01  0.91913243E+01  0.18066181E-01 -0.10801880E+00  0.79988243E-01
     6     4     2     1  0.12306779E+02  0.31146446E+01  0.91921340E+01  0.10802695E+00  0.26464206E+00  0.19491414E+00
     6     4     3     1  0.12306779E+02  0.13629358E+01  0.10943843E+02  0.11953131E+00  0.34522341E+00  0.18764461E-01
     6     4     4     1  0.12306779E+02 -0.70140441E+01  0.19320823E+02  0.12494168E-01  0.94293589E-01  0.60024057E-01
     7     1     1     1  0.76281013E+01  0.27462984E+01  0.48818029E+01  0.17770202E+02 -0.16960119E+00 -0.42120585E+01
     7     1     2     1  0.76281013E+01  0.13197574E+01  0.63083439E+01  0.22543557E+00 -0.43030802E+00 -0.20067531E+00
