  0.000000000  0.000000000  0.000000000       8
       1       1   -4.646129753   -6.760997748
       1       2    7.203477058    7.302970231
       1       3    7.203498745    7.303119777
       1       4    7.204207038    7.300041074
       1       5    9.592457030   10.848380310
       1       6    9.592462993   10.848831880
       1       7    9.592516014   10.844424629
       1       8   13.765447069   15.054270575
  0.000000000  0.000000000  0.500000000       8
       1       1   -2.277439809   -3.850750870
       1       2   -0.019808837   -1.139392124
       1       3    5.674602509    5.640313048
       1       4    5.675121725    5.636568603
       1       5    9.964791181   10.817266693
       1       6   10.416504460   11.579443030
       1       7   10.416684777   11.577613976
       1       8   14.991695905   15.092992268
  0.000000000  0.500000000  0.000000000       8
       1       1   -2.277428071   -3.850750680
       1       2   -0.019830998   -1.139611645
       1       3    5.674612829    5.640561201
       1       4    5.675121136    5.636554477
       1       5    9.964789928   10.817254262
       1       6   10.416511123   11.579498112
       1       7   10.416697478   11.577512784
       1       8   14.991701276   15.093057396
  0.000000000  0.500000000  0.500000000       8
       1       1   -0.636201390   -1.803468917
       1       2   -0.636027239   -1.802658054
       1       3    3.699446330    3.380916984
       1       4    3.699792640    3.376943625
       1       5    8.056226493    8.420469355
       1       6    8.056504533    8.421840038
       1       7   17.386224617   19.697073653
       1       8   17.386648100   19.697215642
  0.500000000  0.000000000  0.000000000       8
       1       1   -2.277439428   -3.850709529
       1       2   -0.019809181   -1.139730642
       1       3    5.674602794    5.640479874
       1       4    5.675121297    5.636757267
       1       5    9.964787697   10.817344213
       1       6   10.416507318   11.579757627
       1       7   10.416687413   11.577902624
       1       8   14.991696062   15.093103021
  0.500000000  0.000000000  0.500000000       8
       1       1   -0.636185945   -1.803669639
       1       2   -0.636042672   -1.802731948
       1       3    3.699453310    3.380972803
       1       4    3.699785968    3.377192674
       1       5    8.056217364    8.421024638
       1       6    8.056513225    8.421577641
       1       7   17.386228279   19.696959747
       1       8   17.386651526   19.697076063
  0.500000000  0.500000000  0.000000000       8
       1       1   -0.636200496   -1.803627429
       1       2   -0.636028121   -1.802518896
       1       3    3.699445536    3.380676705
       1       4    3.699793391    3.377236726
       1       5    8.056227513    8.420937167
       1       6    8.056503661    8.421561988
       1       7   17.386214921   19.697004485
       1       8   17.386651986   19.697072406
  0.500000000  0.500000000  0.500000000       8
       1       1   -2.277430510   -3.851556694
       1       2   -0.019622717   -1.141542025
       1       3    5.674550083    5.639996821
       1       4    5.674570250    5.640270405
       1       5    9.964860837   10.816825742
       1       6   10.416627733   11.582018201
       1       7   10.416641351   11.581917771
       1       8   14.992236640   15.093120030
