# neig  =     1024
# vol   =  0.169793280E+05
# nspin, nspinor =        1       1
#       eig (eV)   abs(dipole)^2      Re(dipole)    Im(dipole)
  0.35827217E+01  0.41926055E+03 -0.86492823E+00  0.20457577E+02
  0.35829047E+01  0.38047907E+01 -0.19807492E+00  0.19405043E+01
  0.35833829E+01  0.16514715E+02  0.11344178E+00 -0.40622464E+01
  0.35950666E+01  0.48517422E+00  0.30061881E-01 -0.69589547E+00
  0.35953428E+01  0.32859251E+00  0.20836671E+00 -0.53401856E+00
  0.35964289E+01  0.72677183E-03  0.83895234E-03 -0.26945649E-01
  0.36491460E+01  0.41758916E-03  0.16031480E-02 -0.20372017E-01
  0.36500073E+01  0.59765206E-02  0.37132437E-02 -0.77218731E-01
  0.36726433E+01  0.20200475E+00 -0.23079975E-01  0.44885639E+00
  0.37133303E+01  0.82490223E+02 -0.43661279E+00  0.90719123E+01
  0.37133921E+01  0.36359077E+02  0.28054534E+00 -0.60233190E+01
  0.37136992E+01  0.14259722E+02 -0.18115157E+00  0.37718572E+01
  0.37680177E+01  0.68950507E-04 -0.39453236E-03  0.82942662E-02
  0.37681510E+01  0.27763614E-05 -0.94859572E-04  0.16635393E-02
  0.37687932E+01  0.70869867E-06  0.13956782E-03 -0.83019244E-03
  0.37729145E+01  0.11763389E-05  0.25062013E-03  0.10552386E-02
  0.37730672E+01  0.52903983E-04 -0.40059875E-03  0.72624722E-02
  0.38436619E+01  0.25096946E-04 -0.25696983E-03  0.50030903E-02
  0.38437976E+01  0.15647475E-03 -0.58756088E-03  0.12495180E-01
  0.38443267E+01  0.11485662E-01  0.51145685E-02 -0.10704907E+00
  0.38566058E+01  0.34927089E-04 -0.32672016E-03  0.59008764E-02
  0.38568121E+01  0.20956335E-03 -0.67354626E-03  0.14460625E-01
  0.38570602E+01  0.14168190E-05  0.51064715E-04 -0.11892062E-02
  0.38594345E+01  0.11572344E-03 -0.54213555E-03  0.10743813E-01
  0.38596688E+01  0.90054832E-03 -0.14220575E-02  0.29975424E-01
  0.38691270E+01  0.11726392E-02  0.19000172E-01 -0.28489167E-01
