   0.0000000000   0.0000000000   0.0000000000           8           0
  1         1      -17.54989002           0.000000000    
  1         2      -12.97511551           0.000000000    
  1         3      -12.97503064           0.000000000    
  1         4      -12.97486811           0.000000000    
  1         5      -5.765668492           0.000000000    
  1         6      -5.765388160           0.000000000    
  1         7      -5.765244373           0.000000000    
  1         8      -5.831139275           0.000000000    
   0.0000000000   0.0000000000   0.2500000000           8           0
  1         1      -17.28363404           0.000000000    
  1         2      -13.75044047           0.000000000    
  1         3      -12.93886592           0.000000000    
  1         4      -12.93731924           0.000000000    
  1         5      -5.826421589           0.000000000    
  1         6      -5.512175587           0.000000000    
  1         7      -5.510899411           0.000000000    
  1         8      -4.848366466           0.000000000    
   0.0000000000   0.0000000000   0.5000000000           8           0
  1         1      -16.91887632           0.000000000    
  1         2      -14.90868962           0.000000000    
  1         3      -13.20478340           0.000000000    
  1         4      -13.20466804           0.000000000    
  1         5      -5.934411155           0.000000000    
  1         6      -5.081792032           0.000000000    
  1         7      -5.081730699           0.000000000    
  1         8      -2.406392345           0.000000000    
   0.0000000000   0.0000000000   0.7500000000           8           0
  1         1      -17.28237735           0.000000000    
  1         2      -13.75641941           0.000000000    
  1         3      -12.93874866           0.000000000    
  1         4      -12.94002517           0.000000000    
  1         5      -5.826584935           0.000000000    
  1         6      -5.510326258           0.000000000    
  1         7      -5.511380583           0.000000000    
  1         8      -4.844775218           0.000000000    
   0.0000000000   0.2500000000   0.0000000000           8           0
  1         1      -17.28456278           0.000000000    
  1         2      -13.75028235           0.000000000    
  1         3      -12.93827194           0.000000000    
  1         4      -12.93763781           0.000000000    
  1         5      -5.826165091           0.000000000    
  1         6      -5.511638982           0.000000000    
  1         7      -5.511276289           0.000000000    
  1         8      -4.848724389           0.000000000    
   0.0000000000   0.2500000000   0.2500000000           8           0
  1         1      -17.17632029           0.000000000    
  1         2      -14.09542084           0.000000000    
  1         3      -13.00204365           0.000000000    
  1         4      -13.00170837           0.000000000    
  1         5      -5.539660863           0.000000000    
  1         6      -4.593431420           0.000000000    
  1         7      -5.361694408           0.000000000    
  1         8      -5.361721005           0.000000000    
   0.0000000000   0.2500000000   0.5000000000           8           0
  1         1      -16.67079656           0.000000000    
  1         2      -15.19700865           0.000000000    
  1         3      -12.98167918           0.000000000    
  1         4      -13.20636142           0.000000000    
  1         5      -5.196661210           0.000000000    
  1         6      -4.894705070           0.000000000    
  1         7      -5.132752707           0.000000000    
  1         8      -4.762062942           0.000000000    
   0.0000000000   0.2500000000   0.7500000000           8           0
  1         1      -16.88154778           0.000000000    
  1         2      -14.87853676           0.000000000    
  1         3      -12.91480991           0.000000000    
  1         4      -13.04051022           0.000000000    
  1         5      -5.208782529           0.000000000    
  1         6      -4.948391190           0.000000000    
  1         7      -5.508565450           0.000000000    
  1         8      -4.414900279           0.000000000    
   0.0000000000   0.5000000000   0.0000000000           8           0
  1         1      -16.91892830           0.000000000    
  1         2      -14.90871744           0.000000000    
  1         3      -13.20469766           0.000000000    
  1         4      -13.20435320           0.000000000    
